subno,block,epsilon,capacity,w0,beta_wm
1,1,0.096094251311657,4.224986863761294,0.902425477038727,12.522393859289286
1,2,0.092318520555676,4.71717675801569,0.911149347470505,12.528690350257076
1,3,0.093634334112808,4.451401236663439,0.924152084132356,12.218052105878103
1,4,0.100261442789314,4.366490516282426,0.903207427845636,11.576458146381617
1,5,0.08688083631625,4.110433952533244,0.908637739372205,12.221437988010795
1,6,0.098017474328566,4.228740660409038,0.910856676219947,11.765339462068843
1,7,0.102586797845315,4.133615414207579,0.917763207289974,12.032367144604637
2,1,0.100857184833707,4.733086421828112,0.952811469462553,11.899157633463096
2,2,0.108688598736,4.560706551564252,0.946048183950709,12.231459613734572
2,3,0.095495741596493,4.749421505554211,0.951206016644025,11.779207089999735
2,4,0.112317950644029,4.209205967199691,0.952788030640308,12.09840135252053
2,5,0.112211566403515,4.43183317506249,0.974498893373032,12.01591405889249
2,6,0.108518231331687,4.325300125294772,0.975315548208004,11.77182653159514
2,7,0.104647696519882,4.309949216226303,0.981005283256514,12.404370120124433
3,1,0.113424599688114,4.137299078075701,0.954246787293127,11.515405112194898
3,2,0.104648619623782,4.288222004377097,0.954868308175445,12.124552910572755
3,3,0.125443979871066,4.1622407629592,0.927266072747517,11.594363560753045
3,4,0.086273019954626,4.484294692818904,0.945990009438746,11.73669082483292
3,5,0.09404820124811,4.28918376255088,0.95714956335431,11.559238975658468
3,6,0.095436120883181,4.266619429982008,0.944981061896618,11.53217304582898
3,7,0.094485336154743,4.261280995684096,0.939177455056062,11.70439361095197
4,1,0.101118608393025,4.378758189256338,0.941986350420627,12.238651945991027
4,2,0.088697176878661,4.598654839792619,0.948465202277307,11.719897279011084
4,3,0.090584164484458,4.276832386765058,0.945304390339519,11.94250014454181
4,4,0.104036577408117,4.005485962283611,0.934947354861059,11.790004462823328
4,5,0.098182631811529,4.327510077533316,0.959549380794284,11.704963822299819
4,6,0.108328478842838,4.33924914994429,0.938659707590925,11.97532617384387
4,7,0.111927259474173,4.359185131752356,0.932610679611786,12.12029259978861
5,1,0.106039594177342,4.138383175298262,0.905923127177364,12.312281500681207
5,2,0.088243418238092,4.194374885071108,0.904906198503137,12.374880396643071
5,3,0.098886343569955,4.246771344198512,0.901006915934678,12.02400247333635
5,4,0.082186287797033,4.375895316156887,0.904604396138408,12.154558585325198
5,5,0.089826888298186,4.402567913633038,0.8999377885045,11.55433526215775
5,6,0.093872856501631,4.125054180087089,0.90136943010218,12.325383612896443
5,7,0.106691654465612,4.114692324962018,0.900867681999852,11.927601649121652
6,1,0.114996943854024,3.870979117226307,0.949957994814633,11.615865582690107
6,2,0.102091396216993,4.41079669680408,0.966454843772735,11.829424166520194
6,3,0.11453321077657,3.938538844584808,0.963643682440437,11.995401057923951
6,4,0.119253102724716,4.56888391506553,0.950588441639383,11.64839000651327
6,5,0.098889690636987,4.794643415270392,0.960077061265116,12.092599455406567
