subno,block,epsilon,capacity,w0,beta_wm
1,1,0.091211866490831,4.439238327217782,0.909025908036063,11.627412539588772
1,2,0.102463709299118,4.693387280225777,0.92579278407587,12.662331125955268
1,3,0.111028227992144,4.35669648310282,0.923833251515905,12.158449593060952
1,4,0.080812373576609,4.63003883275099,0.901624767578465,11.430575446249602
1,5,0.097879037522973,4.102353595405819,0.902100050075922,11.774951335531677
1,6,0.075001764738207,4.054521392183622,0.908796273785511,11.876142006361437
1,7,0.119440286454393,4.554307279619411,0.89206041747783,12.150319191052567
2,1,0.108531727405017,4.914266849850733,0.960558606023894,12.152034037048807
2,2,0.111805416652049,4.563269576354164,0.951561826919748,11.533020402994474
2,3,0.094884201114906,4.693469209170742,0.976930592154991,11.766698426473008
2,4,0.084348956809409,4.29964444120201,0.974190106517816,11.471681854686867
2,5,0.093843337898822,4.379497526265604,0.966072780306704,12.620186528558087
2,6,0.108723136019539,4.446078505116249,0.961283258004825,11.851057593357156
2,7,0.082265687548757,5.028484666450132,0.963843280328271,11.932869738635118
3,1,0.10953397234187,4.086754530827765,0.963922034747428,11.442010064875449
3,2,0.117315636010314,4.461673852123593,0.945975702000546,11.88114508220051
3,3,0.107363067952017,4.394782756224789,0.936107547929554,11.103923871784046
3,4,0.120499366077738,4.484200780961576,0.941578954305927,11.432109429690932
3,5,0.097530598879497,3.939126511503732,0.963824046652491,11.86189091880077
3,6,0.11604613295778,4.230829535305752,0.94359494118246,11.683355242636102
3,7,0.103021056516937,4.364611534067362,0.9390530095507,12.31166209857906
4,1,0.116400913353531,4.244138916109732,0.948943111573981,11.87296493857122
4,2,0.110726932173062,4.476900468268175,0.932488293935881,11.603310375923416
4,3,0.101641318614942,4.318096354392906,0.935763769351536,12.036344063604197
4,4,0.109100120606017,4.592517154865628,0.949436536595462,12.14305217543483
4,5,0.103796363021541,3.801479580544256,0.948773360507031,12.223533397639475
4,6,0.11114070267936,4.611104094176871,0.947219262499694,12.04224983621432
4,7,0.106966152113609,4.710543036319558,0.962564526273142,11.970589068060907
5,1,0.103055004990626,4.105443964780906,0.916076760247358,11.81709811738356
5,2,0.122881561273598,4.167784956643276,0.909018712104594,12.101430957285736
5,3,0.098219006005794,3.943362796890193,0.902390830824989,11.872219378079969
5,4,0.101516056796487,4.198101930581888,0.896050979785211,11.884810167068384
5,5,0.096417021903914,4.135857333762676,0.918797940627536,11.74834371040988
5,6,0.101890314646663,3.92502281872694,0.89177600448234,11.724287343398863
5,7,0.094092515586164,4.000139054579378,0.920107598985557,11.391077044804417
6,1,0.115529423661308,4.131924070572359,0.951536377003283,12.254897562162926
6,2,0.104034272459407,4.148213271430196,0.965615371699314,12.387550040308415
6,3,0.110904538716707,4.537232361768756,0.956201426263088,12.168114152815162
6,4,0.12476088983981,4.57818359599571,0.966623402337838,11.606791718081162
6,5,0.125154771461603,4.265345832585036,0.946549639433707,12.114543884634259
6,6,0.097004312386539,4.565773806649563,0.972340780973669,11.542780488034694
6,7,0.112648874040354,4.458212070535742,0.942832345110133,12.154038188380948
7,1,0.092596275183769,4.012585474793549,0.951830912462818,11.805810688772011
7,2,0.085267637552363,3.997284421225896,0.968633902980322,12.095779212274975
7,3,0.126114905861137,4.357436299212237,0.929110032265173,11.558687318517723
7,4,0.088305698947457,4.683607393089972,0.964607644073336,12.069339861329086
7,5,0.082967042696219,4.000394586229276,0.963488709916755,12.294432129792964
7,6,0.092133927113678,4.649429602199705,0.96985583354597,12.05717347329163
7,7,0.107248532507794,4.305501420583237,0.955833945560695,11.539199969660663
8,1,0.10280671023773,4.237281999625008,0.953769241319327,11.757707455742395
8,2,0.090776500399545,4.278712295534376,0.933844459657208,12.380713732353575
8,3,0.101239821133407,4.220903558753378,0.921847005072464,12.39290889685404
8,4,0.115230608510042,4.359359548571441,0.952585419786759,12.106932801926064
8,5,0.110010083670301,4.173590220137744,0.94710686982476,11.669961878557908
8,6,0.122041286344611,4.595383225519904,0.951211902967057,12.212764880462297
8,7,0.090218655767912,4.232003151470763,0.960087159736217,12.265191746137964
9,1,0.111136676095085,4.317707136958398,0.954413084728851,11.858736638973632
9,2,0.080592560886125,4.647744489473834,0.942629486088346,12.349854039094424
9,3,0.117376235152119,4.304177913354158,0.938012304964864,11.886744457836935
9,4,0.104704646664768,4.26641229850717,0.93094529258957,11.63179763495745
9,5,0.079606169394689,4.87643699065187,0.937551845573096,12.165669055461004
9,6,0.10518401840011,4.419245772375302,0.940494989677325,11.953570124695275
9,7,0.100901705496117,4.589179034681978,0.932752234543361,12.110011263070007
10,1,0.095816533678318,4.736436749110653,0.922377973462657,11.902481720257262
10,2,0.087193933629286,4.415984336935402,0.942956252192769,12.14801213805543
10,3,0.086151720205773,4.278339647762012,0.913341069855439,11.950795565590411
10,4,0.101814327196534,4.55834315045474,0.931209682467603,12.332949115631378
10,5,0.085092589022423,4.202063472990838,0.925969584532495,12.456148774521774
10,6,0.098237182108022,4.35913341707572,0.91531642488602,12.87847280424543
10,7,0.10966714684487,4.38157849334195,0.934191879943958,12.007367856663487
11,1,0.102910898939613,4.129172231482814,0.681736150214209,11.26566391107098
11,2,0.106347944147609,3.736852430393884,0.681945626102364,11.866235562991635
11,3,0.112101985836548,3.848925759177656,0.674599412489362,11.827110432864737
11,4,0.107636396170092,3.547448182286112,0.662671914689124,12.634315483241078
11,5,0.107877687300027,3.655616110334348,0.690222542139209,12.31904529877941
11,6,0.115764940045086,3.610174747510907,0.682525966199118,11.76168262441377
11,7,0.0997010070298,3.717000533110828,0.671969123936855,11.98551999929585
12,1,0.110499964980021,4.3284783451971,0.962024236248478,12.083504193936347
12,2,0.087492398871347,4.335697256001091,0.947194596060567,11.982984925239167
12,3,0.102173392991229,4.35185138961319,0.970747002627603,12.44584240746303
12,4,0.095186042057133,4.524754336492826,0.948450844252498,12.06581037095603
12,5,0.096496861253452,4.362989903315104,0.955803836303592,12.623441984697912
12,6,0.115958034382862,4.032603974113015,0.962327399497202,11.481143032614893
12,7,0.109816194538075,4.243556487683609,0.947754751712582,12.062823996700626
13,1,0.102664061536597,4.07019133987299,0.887289333614892,12.315311186033343
13,2,0.096417055809228,4.33988943745428,0.916523761687101,12.442840663632966
13,3,0.100187211319079,4.342913644007892,0.915032941478687,11.669258065182964
13,4,0.083704681218816,4.233645304238398,0.909222163870492,12.067937997288498
13,5,0.111010223658524,4.471668224683172,0.90122847166943,12.037786831309234
13,6,0.090532384493643,4.368110112493104,0.925332981762935,11.666411035934214
13,7,0.121567774703384,4.104876455359212,0.911857151473248,12.133870995339686
14,1,0.119210432219359,4.414278924366306,0.897203610948456,12.277364827416248
14,2,0.101167889688012,4.166822257326246,0.930672873046652,12.671800777796072
14,3,0.097201491386362,4.20572957201992,0.904554610416856,11.951346091647787
14,4,0.103510267630606,4.22546616785893,0.911460738073728,11.690196943882235
14,5,0.098892296256616,3.795003327882046,0.903964494601342,11.87726529419777
14,6,0.113608257057441,4.533296361473782,0.923394596467712,12.283594900518631
14,7,0.109368138076033,3.781819385950546,0.892128598566383,11.937784712102003
15,1,0.099862476981555,4.412910404126875,0.931871336049494,12.304641302955975
15,2,0.097799211710659,4.24659384211362,0.93165515748415,12.282435832787144
15,3,0.099234117823418,3.868852442043622,0.935727150033417,12.30504268769569
15,4,0.076025383014408,4.4128839290634,0.929120118847638,12.09559399922055
15,5,0.098484693917966,4.039897901565054,0.945617010601462,12.51615261128631
15,6,0.096901434500547,4.331025537479131,0.935565425801185,12.15334274257898
15,7,0.109430280800579,4.01263768240921,0.939990180133602,12.361129755322262
16,1,0.102795296323161,4.316178904966208,0.959448478297781,11.705989927344255
16,2,0.111659915866114,4.770249944619696,0.9710392042099,11.177350222377708
16,3,0.084869554908504,4.591787495135458,0.973605890704879,11.860381706534922
16,4,0.105165911489241,4.733676878422655,0.964325447392059,11.536837238590618
16,5,0.099711401824711,4.095787187588482,0.967882229886566,11.625668435395816
16,6,0.104824596812974,4.572568396130801,0.966956379630468,11.575167165454163
16,7,0.108935648594562,4.16373302114901,0.95739217333528,11.297995585579415
17,1,0.112359720068008,3.964972940335704,0.824372786835326,12.130816810434691
17,2,0.091605563683687,4.111103006721038,0.829517673185759,12.315892571679383
17,3,0.106884300425994,4.189089930786521,0.827083877824028,11.940153432046582
17,4,0.092622577062032,4.322076593918579,0.818216818623578,12.44448233299092
17,5,0.124262587298625,4.07934756439784,0.833030169356769,11.312277168093525
17,6,0.121237654325492,3.822036747173917,0.850577987364705,11.566198713687697
17,7,0.100322591332519,4.267179236748012,0.83381752739289,11.819232968534282
18,1,0.114871679313051,4.269105763227716,0.962721275681643,12.011122071619617
18,2,0.10205409651213,4.426555987945897,0.944146511431278,11.611442113797114
18,3,0.091069944539073,4.548058768719947,0.967477538700759,11.598441367730919
18,4,0.108084900596516,4.177060546474415,0.956448737579239,12.02234765980295
18,5,0.097761165482854,4.54544547811887,0.949592294234467,12.317333822790385
18,6,0.09147246582804,4.566130220116634,0.945720797025844,11.628971050123173
18,7,0.100383868081018,4.470197795628015,0.958623848465278,12.197368077589228
19,1,0.113524484084014,4.526071256027957,0.968600388639334,12.457087069801096
19,2,0.11127049846426,4.601204880213043,0.953541878745933,11.734862505489435
19,3,0.127133830047564,4.429711283317984,0.960324435890216,11.88647676811803
19,4,0.119322343729718,4.289690565079854,0.95367231346815,12.319867602943404
19,5,0.117947876806961,4.047552023055852,0.953922287997537,11.964064343971124
19,6,0.123590183783158,4.634118563682392,0.950163120624556,12.114697225632947
19,7,0.129517158601362,4.506006017287841,0.95511263322154,12.213388982863034
22,1,0.097800213143327,3.933899800113254,0.944083150777852,11.82225621850166
22,2,0.115093610215718,3.883517024883362,0.953356819129262,11.999392643934765
22,3,0.082913461663146,4.533474773507487,0.948885810271901,12.520245610381652
22,4,0.114390101511167,4.200724608180036,0.959366682398318,12.321182305283498
22,5,0.079162260696261,4.214560786600135,0.951679397012668,11.902032742038521
22,6,0.098427344429744,4.318174750005725,0.949752119368893,12.067256016634085
22,7,0.096528620089477,4.164562100200796,0.952876563452698,12.045530281499122
23,1,0.080566032513739,4.130971940344114,0.948495315354099,12.514228760021595
23,2,0.092280161666848,4.647003663756569,0.948432627103346,12.552356888392746
23,3,0.106056423429503,4.302615312151726,0.940581153270407,11.92216470535378
23,4,0.106214960016553,4.153280750129062,0.928754424535828,12.233684922469736
23,5,0.097057213221254,4.352567467928635,0.951062659447788,11.890709193647819
23,6,0.108444312246193,4.268787615987872,0.924078182757318,12.106399094293058
23,7,0.103320965060728,4.439972133753778,0.954845194086846,11.405506239792068
24,1,0.120431246244027,4.573489220880337,0.933268105234985,11.761575088171101
24,2,0.081160702299718,4.292435870556991,0.936286822827593,12.276806732020212
24,3,0.106533685981175,4.352124829349044,0.923852917321528,12.712752849166824
24,4,0.085653650028134,4.400550906226215,0.927133908305699,12.42185283307153
24,5,0.10209135421014,4.56044640201655,0.933443102629674,12.140646282630637
24,6,0.103797631187195,4.452302286688635,0.902641862190752,11.659613653923723
24,7,0.117870628387068,4.385895658537134,0.924028919661393,12.202196669982937
25,1,0.096342690886229,4.18357562463806,0.929961979772221,12.213286168698978
25,2,0.067526631590499,4.227691725243672,0.918207761554547,12.061032715870684
25,3,0.111574974506973,4.622703768410891,0.906989985382396,11.945069357149533
25,4,0.083827402934263,4.112483038835782,0.914468499558796,11.519577781029797
25,5,0.10696040031291,4.432257206455146,0.918745859851737,11.49581221024917
25,6,0.089300677963592,4.33162445453437,0.917512105524163,12.028694914242063
25,7,0.075674797516661,4.473285798276748,0.927231805039309,11.76354624170895
26,1,0.087136108684454,4.07639620439487,0.906004197187428,11.89273982313934
26,2,0.097584226456061,4.054907159297634,0.88026163980912,12.291956787781434
26,3,0.084628104271194,4.030193317609466,0.907024847063103,11.647251256949941
26,4,0.095272307971693,4.408805691215764,0.90702951456632,11.884071249004684
26,5,0.091025830075437,4.08960835878071,0.882006599761384,11.853213968918777
26,6,0.082098615502605,3.96684118615395,0.882221546822588,12.287613399914147
26,7,0.100239969064265,4.134689144559728,0.893105700705061,12.070222975378764
27,1,0.096459322400626,3.568490419406101,0.835483787329446,11.868037419205747
27,2,0.096962005461725,3.79974351897075,0.868247963161891,11.563648041061048
27,3,0.10256323818577,3.779129638777274,0.848893239738956,12.266965158730317
27,4,0.094632795967565,4.079130719743188,0.859678402370634,11.88327336575235
27,5,0.105718039434264,3.91487012579538,0.872258983603624,12.34740836011031
27,6,0.095860778472015,4.105830915818041,0.872464342588337,11.648569149272795
27,7,0.093422974118611,3.967335129538196,0.858252645537001,11.865569702446516
28,1,0.127563520945958,4.442201215350682,0.921309815500144,11.143844715607115
28,2,0.138846698143055,4.535880899893628,0.952836849530081,11.999147719743101
