subno,block,epsilon,capacity,w0,beta_wm
1,1,0.099600540433945,4.618758244997568,0.90669015710948,11.755465308638376
1,2,0.109361276154776,4.113869032353991,0.913586288088998,11.929574809626546
1,3,0.10854010027406,3.928427260140834,0.913256439459644,12.216462179651378
1,4,0.098513621691092,4.24092256988124,0.906121867187187,12.666456282926362
1,5,0.102375132717973,4.168427624853387,0.90834789486637,12.228330574391263
1,6,0.090528620967615,4.287937371204846,0.914095057276377,12.56116715427535
1,7,0.094228753162715,4.268173302737472,0.912913170291157,12.293340542612084
2,1,0.098903738477458,4.242155194525135,0.971306811630197,12.666039340651766
2,2,0.098533010001831,4.710851203561859,0.975300005956198,12.228331614373133
2,3,0.098624217412357,4.547180720338004,0.961537347194067,12.269165861363444
2,4,0.079795937709757,4.354246475195553,0.957678395671258,12.337764107705363
2,5,0.098144748381779,4.426372332533928,0.942218831587502,12.316022644615892
2,6,0.085261855024254,4.473022666538656,0.979668203381747,12.12186196942203
2,7,0.103649895407189,4.481267931388786,0.941082787704102,12.251948142184016
3,1,0.116509168133957,4.13423718038706,0.941497060072407,11.397465221794597
3,2,0.125216149735779,4.203251299372389,0.95225914357879,12.19138028571469
3,3,0.1050565955127,4.292711451598483,0.954372423857593,11.249580301881347
3,4,0.102206618929573,4.394067957462664,0.944982393952338,11.969278444440935
3,5,0.090965010912582,4.283270357546403,0.929946047099684,11.60086004088601
3,6,0.109925384221725,4.498522954012411,0.944299485133118,11.837281754452109
3,7,0.109172677454588,4.047828741634046,0.948866315188181,11.612437385303034
4,1,0.099382735348417,4.079778692082226,0.951719853483044,11.88399438792234
4,2,0.11608347368959,4.101928599314022,0.931057668443143,12.098018664648478
4,3,0.09865764051252,4.189014448533554,0.94330865858703,11.972074207816735
4,4,0.114622677221246,4.312958346239383,0.936266036719561,12.521668490539131
4,5,0.098611796171555,3.94115627252406,0.944112111711405,12.438353418693511
4,6,0.090246657363929,4.4194786803115,0.939202121467902,12.011027587381855
4,7,0.093783489540204,4.697975565360151,0.945641001463993,11.654618143260771
5,1,0.105517140536041,4.411560262063883,0.891942173718104,11.98006772860903
5,2,0.092650387920197,3.984145517602273,0.887377420609772,11.912208359727842
5,3,0.115403717100748,4.514610143785108,0.904617332646986,12.005667529471973
5,4,0.10033810417855,4.387458759112198,0.90887096600075,11.329778352899737
5,5,0.108669172042047,4.064980121796888,0.897770275655117,12.067824822180528
5,6,0.09581134442492,4.284592861036127,0.911371335295088,12.009617178005717
5,7,0.118213852049755,4.5133594546118,0.901332166398569,11.709335547863024
6,1,0.114766692627409,4.39963628623545,0.958206484045341,12.209616941817078
6,2,0.094364886607205,4.424730060742972,0.962280056848152,12.111036148800716
6,3,0.112864754392534,4.293473118256813,0.960814963891656,11.918546812096231
6,4,0.097775315983215,4.743278488578606,0.945271912171413,12.042405160640271
6,5,0.100561401033999,3.958632935489981,0.952299335300342,11.396211228526607
6,6,0.113890281641689,4.290451874547224,0.943830595470278,12.03699270293357
6,7,0.117398930400565,4.116199331209277,0.956916880711382,11.928308864041162
7,1,0.091298783207515,4.480195902594524,0.964290924497642,11.840325651073366
7,2,0.113938170559349,4.341557557735629,0.967433895830896,12.157490619548687
7,3,0.102357316875275,4.590545166465908,0.960277216878493,12.123448579160206
7,4,0.106284055685408,3.973869736088392,0.982301529507627,12.129653330148372
7,5,0.091455089509952,4.332065059943934,0.960961360996041,11.545808516292308
7,6,0.091820964503987,3.95066109698097,0.966121731061376,12.317528341751409
7,7,0.105684757314652,4.452056100618593,0.949976591031056,12.614815541973066
8,1,0.107841404353704,4.187118927080444,0.949392236221474,11.830003106011864
8,2,0.100967315364609,4.061032010052364,0.942852508244937,12.137793063808559
8,3,0.105559849265714,4.665072432696095,0.932111549626665,11.490528587808644
8,4,0.077172747080503,4.467605024181132,0.956312690586297,11.920255776175278
8,5,0.108013828371534,4.000343684651454,0.936323893731965,12.022831656072473
8,6,0.086914743761876,4.30314979316126,0.951988322086506,12.242241442530812
