subno,block,alpha,beta
1,1,0.40491157301909997,8.183836405482241
1,2,0.4164241895514225,8.547036747673463
1,3,0.4166690036511649,8.440802220413284
1,4,0.43073640080441056,8.647745075532248
1,5,0.20106503901090483,4.643904579725813
1,6,0.3060051504543919,4.343676058519278
1,7,0.4204770046704127,8.07066956516646
1,8,0.4264400995231077,8.369997515384542
1,9,0.0634691172806188,5.709015568947777
1,10,0.4326795913210617,4.804323233209386
1,11,0.4308675721345227,8.58804711127141
1,12,0.4003798419713082,8.429916007842047
1,13,0.4126206421456799,8.07002809686533
1,14,0.3552333834662985,7.2112876201466465
1,15,0.2365312290530907,4.0884380159010085
1,16,0.3694727997594172,6.322554138300284
1,17,0.33096731299753274,6.4322353789785485
1,18,0.404429977020408,8.27993784044007
2,1,0.43049847948393566,7.990339076904672
2,2,0.41796594209089727,8.702058247028113
2,3,0.4149840683651699,8.272049766020086
2,4,0.43313130770999675,8.266120991337502
2,5,0.40199595231647833,8.238869336829705
2,6,0.41320685112768807,8.385438328116168
2,7,0.3981333551409757,6.048668405102707
2,8,0.428420649562324,8.469663333395207
2,9,0.4089874941004931,6.253738035700554
2,10,0.3528725897829701,5.517725579737517
2,11,0.41198068159150214,6.688241790125759
2,12,0.40002203793503394,6.048291310822733
2,13,0.4275829727336315,8.721134670138998
2,14,0.3975509909574592,8.267756328188067
2,15,0.3497980696239634,7.823374953855251
2,16,0.41231764787848774,8.149644615007476
2,17,0.40386347535222406,8.624206658903304
2,18,0.3477107648424506,7.620924077236029
3,1,0.2238348198029641,6.55950736856208
3,2,0.36679907508937737,5.288270043894487
3,3,0.4258349618390831,5.582651654354059
3,4,0.40497977678056724,8.385569556399531
3,5,0.41899035458174216,8.514262537249447
3,6,0.40822422694202576,8.288997764032588
3,7,0.3953613214822713,8.220519926231686
3,8,0.39192302201823226,6.443450923710825
3,9,0.3291230721695605,5.643154716794955
3,10,0.4345086964098875,5.983858561127646
3,11,0.3384787969510468,6.96775527112066
3,12,0.41844841790689835,6.274989802940324
3,13,0.37600633360781016,6.68032818724055
3,14,0.42042099213057244,8.642688179427996
3,15,0.37917266549296924,7.511518379374518
3,16,0.40997696461647826,8.383297422076701
3,17,0.43223415379501173,7.991142297617235
