subno,block,alpha,beta
1,1,0.5966567612297177,16.57056226613705
1,2,0.5978336897043908,17.730819601909385
1,3,0.6048186760537693,16.549404268632735
1,4,0.6153809952779808,19.270294333008124
1,5,0.15848245736914288,7.707644377355626
1,6,0.34446721559793125,5.055456796904684
1,7,0.5963241493970136,16.826497501807864
1,8,0.6047735785861797,18.200099262053218
1,9,0.09825532995461407,6.615850966330744
1,10,0.6515045692044471,4.243973484066439
1,11,0.6151059929186974,18.054446703292527
1,12,0.591734752702285,16.814551925457657
1,13,0.6040998349480828,18.046839248403415
1,14,0.44572060490299226,6.838383188591925
1,15,0.19206074038756743,6.530249286517203
1,16,0.5473892661417404,5.741503970680512
1,17,0.433242096641883,6.677739045575243
1,18,0.6057394082397011,16.810697299891775
2,1,0.6100286266242462,17.783237656641248
2,2,0.6226994776955158,18.587089607024165
2,3,0.5990124173104933,17.149111283409997
2,4,0.6119203292535772,18.40837736324744
2,5,0.6002421402503643,16.72383887968401
2,6,0.6027253580374325,17.808345753720182
2,7,0.630149805156313,4.864045070384869
2,8,0.5988573311732012,17.033181402778833
2,9,0.6770272831716059,5.010392853728155
2,10,0.47600303479748896,5.5877217721930466
2,11,0.7299067652656029,5.1670805576324
2,12,0.7136805151936271,4.379777763424688
2,13,0.6140435387165011,18.899329651780025
2,14,0.5954107654908027,16.74118431745394
2,15,0.4063635164918667,9.761929279452815
2,16,0.5938845394321249,16.576913892724612
2,17,0.6077708351002982,17.994881777998156
2,18,0.3391098554150923,10.060000987681448
3,1,0.158558031119354,11.56171245146627
3,2,0.6644576856066579,3.8920300012175884
3,3,0.6994223122244629,4.479717809710103
3,4,0.6100192538518552,17.760846097361725
3,5,0.5987317422423589,17.266652137946185
3,6,0.5995440109327257,16.50423390104476
3,7,0.597466514184372,16.99286345218955
3,8,0.6340212409742806,4.71949764971838
3,9,0.4010042386704814,6.6242559911713235
3,10,0.7036759195179406,5.026378606051753
3,11,0.4867204454569398,6.583029020526158
3,12,0.732201438248887,5.027943994898249
3,13,0.6098447501607525,5.560887804543872
3,14,0.6102367554023479,18.062604593760916
3,15,0.3985235087417516,9.345764624812976
3,16,0.6019809930555341,16.539562899052395
3,17,0.5989522298392412,17.064529487089647
3,18,0.5408954790692229,5.196346730982299
4,1,0.6138709654896015,18.11132494906622
4,2,0.6991187113530648,4.514811121890897
4,3,0.4289357881239656,7.086885267711365
4,4,0.5962935740118206,16.984988621541753
4,5,0.6751536614138616,4.641177619572451
4,6,0.21783177874582832,10.619781691973255
4,7,0.5985914295423297,16.6589343004926
4,8,0.5919680343792261,17.030224130695444
4,9,0.2747800982810563,7.238069716850147
4,10,0.6148649516344392,18.0089169105483
4,11,0.5759759009882796,5.08953598774694
4,12,0.4887515510638774,5.903684821033919
4,13,0.48376618412244216,6.8225461326637395
4,14,0.5405277488882503,5.052711423667473
4,15,0.6696708498833259,4.206480874091334
