subno,block,alpha,beta
62,2,0.380796361339953,6.99718799097452
62,3,0.362607761061854,7.012274819631791
62,4,0.373879359026489,6.96994068842902
62,5,0.371383733964052,6.982057434858101
62,6,0.369299423794386,7.016991908730478
62,7,0.369135415231752,7.056478518024839
64,1,0.352041495044167,6.81705850083353
64,2,0.357873067091903,6.906690586849991
64,3,0.350265152641441,6.851487716217409
64,4,0.356423182630601,6.77784819969106
64,5,0.344246714324771,6.826274688702745
64,6,0.358763007913354,6.830169150848379
64,7,0.347436913452151,6.867200211630016
65,1,0.387969822357117,7.760451436266246
65,2,0.383788973257917,7.620058380212216
65,3,0.380003125286365,7.504742471250658
65,4,0.392832818510171,7.672671354015465
65,5,0.388453323946415,7.786755905084347
65,6,0.393168057214426,7.736784028264458
65,7,0.38705150741143,7.683510736660182
66,1,0.378364679370308,6.949124920721722
66,2,0.378777566346244,6.94632971996887
66,3,0.386059432848731,6.998935845898049
66,4,0.385581086593806,6.868020226701113
66,5,0.380099989039957,6.733256901614393
66,6,0.372571024918578,6.750548447538896
66,7,0.385694765254745,6.985727342413947
67,1,0.363505858382471,7.026902737755265
67,2,0.364547436966925,6.925305538966211
67,3,0.361469727701656,7.115028391511434
67,4,0.362721526713401,7.022682608196027
67,5,0.370925920265218,6.783601776965755
67,6,0.365308943797182,6.778139064893981
67,7,0.362266402288548,6.951274848978642
68,1,0.378786839952226,7.101430889934682
68,2,0.370111868433867,6.881922533420726
68,3,0.377016765909472,6.955564050702177
68,4,0.367595089005716,6.964831672524479
68,5,0.359790231746523,6.905913750178087
68,6,0.384205948649242,6.956034851879674
68,7,0.368461530806145,6.981922587009435
69,1,0.361126196362351,6.909428951327683
69,2,0.367448225257905,6.866731510177331
69,3,0.362426829338367,6.867954272892929
69,4,0.366379358920219,6.846673507603062
69,5,0.361053659846879,6.988835591485798
69,6,0.358673721955649,6.879061591146521
69,7,0.364045289200737,6.898574535357788
70,1,0.35739944265424,6.515553135829232
70,2,0.368453330108026,6.248486027536297
70,3,0.368781018765859,6.354688739388298
70,4,0.360857199389614,6.109408523682021
70,5,0.361028416443744,6.368567622985077
70,6,0.367412367970505,6.307278939888223
70,7,0.358812860623675,6.435730913339842
71,1,0.386279508798296,6.226256687884259
71,2,0.399609642007247,6.247169388556054
71,3,0.394838869333055,6.320544003246406
71,4,0.390347452819596,6.366127177714895
71,5,0.398309714931641,6.400207499762363
71,6,0.390702974843754,6.284932437380742
71,7,0.389821397560734,6.270254231696128
72,1,0.354459912674032,6.449235862825529
72,2,0.356581326244105,6.415250639729065
72,3,0.352644531796561,6.299406444892498
72,4,0.343639116878226,6.393995055289295
72,5,0.351867161370992,6.548711204958339
72,6,0.350304801892145,6.44649338677945
72,7,0.354343959590916,6.504637809855946
73,1,0.319080710410415,6.854124877758329
73,2,0.333333762657732,6.757440588208857
73,3,0.331286277857263,6.827799428195811
73,4,0.319375033233394,6.802515078882899
73,5,0.32694027239881,6.86628232903555
73,6,0.319841594825129,6.780552062479448
73,7,0.33653514815851,6.888859867403437
74,1,0.370647146750764,6.815585814719308
74,2,0.369708657795666,6.752855018819148
74,3,0.369853169010368,6.867121550406286
74,4,0.364719231043806,6.748654940178796
74,5,0.361754671381575,6.794590155666191
74,6,0.367762775967246,6.871995591650689
74,7,0.366815334421233,6.825767472156617
75,1,0.3881638621217,7.63618254919749
75,2,0.390167030440913,7.59646320937997
75,3,0.384904246622937,7.818478442356393
75,4,0.38288183674306,7.772684665099275
75,5,0.384141696362936,7.610188382136958
75,6,0.384838057187739,7.769225497923546
75,7,0.381008606016563,7.573781988417001
76,1,0.340597596206786,6.35951765579583
76,2,0.343557806759445,6.112858001144279
76,3,0.337239607308511,6.144293292059539
76,4,0.346547955835414,6.267934472707126
76,5,0.33378743323186,6.270177183516349
76,6,0.341058999172243,6.498706520948742
76,7,0.330797767493678,6.052619352949761
77,1,0.36700735396752,7.515286153042509
77,2,0.373906672502367,7.412230722471741
77,3,0.371160452084835,7.36548105952872
77,4,0.373968003132867,7.46993320731493
77,5,0.375580267830331,7.531445722473181
77,6,0.373136739390093,7.583469876905212
77,7,0.366348837833083,7.314964377047259
78,1,0.385758331791687,7.029620712900842
78,2,0.396925412778034,7.08012945235677
78,3,0.389915228147448,7.0306432563257
78,4,0.395071654944746,6.972426395459678
78,5,0.39067107204224,6.839024432201024
78,6,0.39431230902858,6.995623809938638
78,7,0.39767419565821,6.973455404567984
79,1,0.368596924302233,6.724533399709991
79,2,0.363595516716726,6.767064588950944
79,3,0.361198929218644,6.491991087503968
